[2014/10/11 - 12:36:23] Te han sancionado, por 1 minuto(s). Razón: Prueba
[2014/10/19 - 12:23:38] Te han sancionado, por 1 minuto(s). Razón: PRUEBA
[2014/10/30 - 15:51:38] Te han sancionado, por 1 minuto(s). Razón: 1
[2014/10/30 - 15:52:16] Te han sancionado, por 1 minuto(s). Razón: 0
[2014/10/30 - 15:52:21] Te han sancionado, por 0 minuto(s). Razón: 0
[2016/10/14 - 4:21:18] [AdmCmd]: Jason Odegaard fué sancionado por Takeshi Yuki, razón: PG, tiempo: 10 minuto(s)
[2016/10/14 - 18:53:52] [AdmCmd]: Jaider Rico fué sancionado por Joaco DeAvila, razón: MUD, tiempo: 10 minuto(s)
[2016/10/15 - 4:28:24] [AdmCmd]: Michael Sornoza fué sancionado por Jose Ascencio, razón: NRH, tiempo: 5 minuto(s)
[2016/10/15 - 19:39:12] [AdmCmd]: Renzo Fernandez fué sancionado por Bayron Wazouky, razón: Nra+ Nre +Nrga, tiempo: 15 minuto(s)
[2016/10/15 - 19:45:20] [AdmCmd]: Yeison Knee fué sancionado por Bayron Wazouky, razón: DB, tiempo: 5 minuto(s)
[2016/10/15 - 19:46:36] [AdmCmd]: Matias Carrion fué sancionado por Bayron Wazouky, razón: Macros 4 Lineas., tiempo: 5 minuto(s)
[2016/10/15 - 20:20:37] [AdmCmd]: Matias Carrion fué sancionado por Nicolas Guevara, razón: TTO NRE 5, tiempo: 10 minuto(s)
[2016/10/15 - 21:41:1] [AdmCmd]: Pedro Lescano fué sancionado por Fady Saba, razón: NRE PG, tiempo: 15 minuto(s)
[2016/10/15 - 21:55:6] [AdmCmd]: Sebatian Aranguiz fué sancionado por Fady Saba, razón: DM, tiempo: 5 minuto(s)
[2016/10/15 - 22:26:27] [AdmCmd]: Alejandro Graffes fué sancionado por Juan Soriano, razón: DM, tiempo: 5 minuto(s)
[2016/10/15 - 22:26:28] [AdmCmd]: Pablo Villalobos fué sancionado por Juan Soriano, razón: DM, tiempo: 5 minuto(s)
[2016/10/15 - 22:29:16] [AdmCmd]: Somas Romero fué sancionado por Juan Soriano, razón: NRH, tiempo: 2 minuto(s)
[2016/10/15 - 22:40:10] [AdmCmd]: Nela Galeano fué sancionado por Juan Soriano, razón: KAD+DM, tiempo: 15 minuto(s)
[2016/10/15 - 22:48:11] [AdmCmd]: Bart Mcarny fué sancionado por Juan Soriano, razón: No Rol de fumar droga., tiempo: 5 minuto(s)
[2016/10/15 - 22:51:4] [AdmCmd]: Geronimo Schultz fué sancionado por Azarel Thawne, razón: DM, tiempo: 5 minuto(s)
[2016/10/15 - 22:51:8] [AdmCmd]: Aleksei Ivanovich fué sancionado por Azarel Thawne, razón: DM, tiempo: 5 minuto(s)
[2016/10/15 - 23:44:31] [AdmCmd]: Carlos Prieto fué sancionado por Aquiles Bailo, razón: PG Entrar a La Comisaria, tiempo: 10 minuto(s)
[2016/10/16 - 1:0:30] [AdmCmd]: Dylan Varela fué sancionado por Joaco DeAvila, razón: NRCA, tiempo: 10 minuto(s)
[2016/10/16 - 1:4:50] [AdmCmd]: Adham Ashraf fué sancionado por Joaco DeAvila, razón: BD, tiempo: 6 minuto(s)
[2016/10/16 - 1:11:38] [AdmCmd]: Pedro Lescano fué sancionado por Joaco DeAvila, razón: PG, tiempo: 10 minuto(s)
[2016/10/16 - 1:17:45] [AdmCmd]: Juanjo Jimenez fué sancionado por Joaco DeAvila, razón: NRH, tiempo: 10 minuto(s)
[2016/10/16 - 1:20:31] [AdmCmd]: Nazareno Arias fué sancionado por Bayron Wazouky, razón: TTO + DM + NRE + NRA + NRGA , tiempo: 20 minuto(s)
[2016/10/16 - 1:23:37] [AdmCmd]: Pedro Lescano fué sancionado por Bayron Wazouky, razón: AIOOC [Son Re Marik], tiempo: 15 minuto(s)
[2016/10/16 - 1:34:25] [AdmCmd]: Carmelo Lule fué sancionado por Nicolas Guevara, razón: IHQ, tiempo: 3 minuto(s)
[2016/10/16 - 1:39:46] [AdmCmd]: Carmelo Lule fué sancionado por Bayron Wazouky, razón: IHQ, tiempo: 10 minuto(s)
[2016/10/16 - 2:3:46] [AdmCmd]: Bayron Wazouky fué sancionado por Fady Saba, razón: <3, tiempo: 9999 minuto(s)
[2016/10/16 - 2:3:53] [AdmCmd]: Bayron Wazouky fué sancionado por Nicolas Guevara, razón: el más sencual, tiempo: 1 minuto(s)
[2016/10/16 - 3:17:0] [AdmCmd]: Jesus Alcantarilla fué sancionado por Nicolas Guevara, razón: iooc, tiempo: 10 minuto(s)
[2016/10/16 - 3:18:3] [AdmCmd]: Francisco Riquelme fué sancionado por Nicolas Guevara, razón: pg, tiempo: 5 minuto(s)
[2016/10/16 - 3:18:31] [AdmCmd]: Yisus Alcantarilla fué sancionado por Nicolas Guevara, razón: dm, tiempo: 5 minuto(s)
[2016/10/16 - 3:18:35] [AdmCmd]: Yisus Alcantarilla fué sancionado por Nicolas Guevara, razón: dm, tiempo: 9 minuto(s)
[2016/10/16 - 3:18:40] [AdmCmd]: Macarena Ruth fué sancionado por Nicolas Guevara, razón: dm, tiempo: 9 minuto(s)
[2016/10/16 - 3:18:49] [AdmCmd]: Frank Fontaine fué sancionado por Nicolas Guevara, razón: dm, tiempo: 5 minuto(s)
[2016/10/16 - 3:18:59] [AdmCmd]: Frank Fontaine fué sancionado por Nicolas Guevara, razón: dm, tiempo: 5 minuto(s)
[2016/10/16 - 3:19:41] [AdmCmd]: Felipe Roja fué sancionado por Nicolas Guevara, razón: mg, tiempo: 10 minuto(s)
[2016/10/16 - 3:22:29] [AdmCmd]: Homero Mcarny fué sancionado por Bayron Wazouky, razón: DM, tiempo: 10 minuto(s)
[2016/10/16 - 18:34:13] [AdmCmd]: Yeison Knee fué sancionado por Bayron Wazouky, razón: AIOOC, tiempo: 10 minuto(s)
[2016/10/16 - 18:43:0] [AdmCmd]: Yeison Knee fué sancionado por Bayron Wazouky, razón: Admin Nivel 50000, tiempo: 5 minuto(s)
[2016/10/16 - 19:57:57] [AdmCmd]: Alejandra Marquez fué sancionado por Bayron Wazouky, razón: DM + TK, tiempo: 10 minuto(s)
[2016/10/16 - 20:12:5] [AdmCmd]: Agustin Sanchez fué sancionado por Bayron Wazouky, razón: DM [Reportado Papuh], tiempo: 15 minuto(s)
[2016/10/16 - 21:27:9] [AdmCmd]: Alejandra Marquez fué sancionado por Wilhelm Oppenheim, razón: NRC + BD, tiempo: 15 minuto(s)
[2016/10/16 - 22:19:10] [AdmCmd]: Alejandra Marquez fué sancionado por Takeshi Yuki, razón: NRH, tiempo: 5 minuto(s)
[2016/10/16 - 22:40:12] [AdmCmd]: Josbriel Rodriguez fué sancionado por Hal Nozaki, razón: PG, tiempo: 15 minuto(s)
[2016/10/16 - 23:11:56] [AdmCmd]: Alejandra Marquez fué sancionado por Bayron Wazouky, razón: PG + MG + NRH + No Obedecer Reglas Foros + Mentir
[2016/10/16 - 23:21:7] [AdmCmd]: Alejandra Marquez fué sancionado por Bayron Wazouky, razón: MG[EXCESIVO], tiempo: 15 minuto(s)
[2016/10/17 - 0:0:15] [AdmCmd]: Dylan Medina fué sancionado por Bayron Wazouky, razón: DM, tiempo: 10 minuto(s)
[2016/10/17 - 0:31:24] [AdmCmd]: Josbriel Rodriguez fué sancionado por Bayron Wazouky, razón: TTO, tiempo: 5 minuto(s)
[2016/10/17 - 0:33:4] [AdmCmd]: Vicenzo Luchinni fué sancionado por Bayron Wazouky, razón: MA, tiempo: 5 minuto(s)
[2016/10/17 - 1:6:50] [AdmCmd]: Jesus Gatica fué sancionado por Bayron Wazouky, razón: PG[Saltar Hacia El Estacionamiento de PD], tiempo: 5 m
[2016/10/17 - 1:11:26] [AdmCmd]: Maik Caseres fué sancionado por Bayron Wazouky, razón: PG [Disparar Afuera de La Comisaria], tiempo: 10 minut
[2016/10/17 - 1:20:42] [AdmCmd]: Josbriel Rodriguez fué sancionado por Juan Soriano, razón: No Rol de Megafono, tiempo: 5 minuto(s)
[2016/10/17 - 4:57:44] [AdmCmd]: Erick Capone fué sancionado por Aaron WestBrook, razón: NRGA, tiempo: 10 minuto(s)
[2016/10/17 - 5:19:8] [AdmCmd]: Alejo Castillo fué sancionado por Nicolas Guevara, razón: PG, tiempo: 5 minuto(s)
[2016/10/17 - 6:0:57] [AdmCmd]: Fady Saba fué sancionado por Fady Saba, razón: No venderle licencia de armas a Elius, tiempo: 50 minuto(s)
[2016/10/17 - 6:55:21] [AdmCmd]: Aleksei Necker fué sancionado por Fady Saba, razón: PG, tiempo: 5 minuto(s)
[2016/10/17 - 19:16:11] [AdmCmd]: Alejo Castillo fué sancionado por Juan Soriano, razón: Te vi papa, no mientas al staff pap, tiempo: 20 minuto
[2016/10/17 - 19:18:36] [AdmCmd]: Alejo Castillo fué sancionado por Juan Soriano, razón: Ajuste, tiempo: 8 minuto(s)
[2016/10/17 - 21:22:2] [AdmCmd]: Ricardo Rivera fué sancionado por Juan Soriano, razón: BD, tiempo: 5 minuto(s)
[2016/10/17 - 21:29:12] [AdmCmd]: Adham Ashraf fué sancionado por Juan Soriano, razón: MG, tiempo: 5 minuto(s)
[2016/10/17 - 21:59:49] [AdmCmd]: Sebatian Aranguiz fué sancionado por Joaco DeAvila, razón: NRH Extremo, tiempo: 16 minuto(s)
[2016/10/17 - 22:0:57] [AdmCmd]: Javier Paredes fué sancionado por Joaco DeAvila, razón: BD+NRC, tiempo: 35 minuto(s)
[2016/10/17 - 22:1:1] [AdmCmd]: Javier Paredes fué sancionado por Joaco DeAvila, razón: BD+NRC, tiempo: 25 minuto(s)
[2016/10/17 - 22:1:42] [AdmCmd]: Mauricio Velasquez fué sancionado por Joaco DeAvila, razón: NRH, tiempo: 20 minuto(s)
[2016/10/17 - 22:3:0] [AdmCmd]: Karol Sevilla fué sancionado por Joaco DeAvila, razón: BD, tiempo: 10 minuto(s)
[2016/10/17 - 23:26:33] [AdmCmd]: Vicenzo Luchinni fué sancionado por Fady Saba, razón: No seguir el rol, tiempo: 5 minuto(s)
[2016/10/17 - 23:46:6] [AdmCmd]: Karol Sevilla fué sancionado por Mandawa Makani, razón: NRH (No Rol de Heridas) + NRC (No Rol de Choque), tie
[2016/10/18 - 0:2:51] [AdmCmd]: Karol Sevilla fué sancionado por Mandawa Makani, razón: NRH (No rol heridas), tiempo: 5 minuto(s)
[2016/10/18 - 0:40:54] [AdmCmd]: Josbriel Rodriguez fué sancionado por Jeii Calore, razón: NRA Y NRGA, tiempo: 5 minuto(s)
[2016/10/18 - 0:44:0] [AdmCmd]: Joel Ruiz fué sancionado por Jeii Calore, razón: NRC, tiempo: 5 minuto(s)
[2016/10/18 - 1:42:30] [AdmCmd]: Jonas Jure fué sancionado por Pablo Villalobos, razón: AVP, tiempo: 3 minuto(s)
[2016/10/18 - 18:37:44] [AdmCmd]: Bruno McSanders fué sancionado por Jeii Calore, razón: NRH, tiempo: 6 minuto(s)
[2016/10/18 - 19:19:22] [AdmCmd]: Sky McJenko fué sancionado por Jeii Calore, razón: NRC, tiempo: 8 minuto(s)
[2016/10/18 - 19:45:4] [AdmCmd]: Karol Sevilla fué sancionado por Pablo Villalobos, razón: MG , tiempo: 5 minuto(s)
[2016/10/18 - 19:48:54] [AdmCmd]: Sebastian Chiuki fué sancionado por Jeii Calore, razón: PG + PG2, tiempo: 5 minuto(s)
[2016/10/18 - 19:54:46] [AdmCmd]: Brian Piazzoni fué sancionado por Jeii Calore, razón: MG, tiempo: 5 minuto(s)
[2016/10/18 - 20:4:56] [AdmCmd]: Karol Sevilla fué sancionado por Juan Soriano, razón: MG, tiempo: 5 minuto(s)
[2016/10/18 - 20:6:56] [AdmCmd]: Bruno McSanders fué sancionado por Juan Soriano, razón: FLOOD, tiempo: 5 minuto(s)
[2016/10/18 - 20:15:14] [AdmCmd]: Bruno McSanders fué sancionado por Juan Soriano, razón: MA, tiempo: 5 minuto(s)
[2016/10/18 - 20:26:21] [AdmCmd]: Jaider Rico fué sancionado por Pablo Villalobos, razón: MG , tiempo: 5 minuto(s)
[2016/10/18 - 21:53:12] [AdmCmd]: Ramiro Gonzalez fué sancionado por Jeii Calore, razón: PG saltas arriba de autos de la policia enfrente de la
[2016/10/18 - 22:6:59] [AdmCmd]: Brian Piazzoni fué sancionado por Jeii Calore, razón: NRA NRE DM MG , tiempo: 20 minuto(s)
[2016/10/18 - 22:22:56] [AdmCmd]: Lukas Wallance fué sancionado por Azarel Thawne, razón: NRA + DM, tiempo: 10 minuto(s)
[2016/10/18 - 22:36:23] [AdmCmd]: Homero Mcarny fué sancionado por Klaus MacTavish, razón: NRA + NRE + PG, tiempo: 15 minuto(s)
[2016/10/18 - 22:37:43] [AdmCmd]: Lukas Wallance fué sancionado por Joaco DeAvila, razón: BD, tiempo: 6 minuto(s)
[2016/10/18 - 22:49:40] [AdmCmd]: Pedro Lescano fué sancionado por Jeii Calore, razón: NRH, tiempo: 6 minuto(s)
[2016/10/18 - 22:50:6] [AdmCmd]: Karol Sevilla fué sancionado por Jeii Calore, razón: NRA + PG, tiempo: 6 minuto(s)
[2016/10/18 - 23:0:13] [AdmCmd]: Gonzalo Bartolomeo fué sancionado por Jeii Calore, razón: NRH Rolea herida papu, tiempo: 6 minuto(s)
[2016/10/18 - 23:0:51] [AdmCmd]: Sebatian Aranguiz fué sancionado por Jeii Calore, razón: NRH Rolea herida papu, tiempo: 6 minuto(s)
[2016/10/18 - 23:2:54] [AdmCmd]: Fady Saba fué sancionado por Fady Saba, razón: Prueba, tiempo: 5 minuto(s)
[2016/10/18 - 23:3:6] [AdmCmd]: Fady Saba fué sancionado por Fady Saba, razón: Prueba, tiempo: 1 minuto(s)
[2016/10/18 - 23:48:38] [AdmCmd]: Bruno McSanders fué sancionado por Bayron Wazouky, razón: NRH, tiempo: 5 minuto(s)
[2016/10/18 - 23:48:46] [AdmCmd]: Karol Sevilla fué sancionado por Bayron Wazouky, razón: MG, tiempo: 5 minuto(s)
[2016/10/18 - 23:50:4] [AdmCmd]: Sebatian Aranguiz fué sancionado por Bayron Wazouky, razón: NRH, tiempo: 5 minuto(s)
[2016/10/19 - 0:32:57] [AdmCmd]: Sebatian Aranguiz fué sancionado por Jeii Calore, razón: NRH Subete la vida papu o has el rol de herida, tiem
[2016/10/19 - 0:33:46] [AdmCmd]: Gonzalo Bartolomeo fué sancionado por Jeii Calore, razón: NRH Subete la vida papu o has el rol de herida, tie
[2016/10/19 - 1:28:32] [AdmCmd]: Karol Sevilla fué sancionado por Joaco DeAvila, razón: BD, tiempo: 6 minuto(s)
[2016/10/19 - 1:30:34] [AdmCmd]: Renzo Leone fué sancionado por Joaco DeAvila, razón: BD, tiempo: 6 minuto(s)
[2016/10/19 - 1:41:48] [AdmCmd]: Renzo Leone fué sancionado por Joaco DeAvila, razón: BD+NRC, tiempo: 16 minuto(s)
[2016/10/19 - 1:45:0] [AdmCmd]: Homero Mcarny fué sancionado por Jeii Calore, razón: BD + PG, tiempo: 6 minuto(s)
[2016/10/19 - 1:45:54] [AdmCmd]: Karol Sevilla fué sancionado por Joaco DeAvila, razón: PG, tiempo: 10 minuto(s)
[2016/10/19 - 1:51:36] [AdmCmd]: Yeison Knee fué sancionado por Jeii Calore, razón: NRC Rolea choque , tiempo: 5 minuto(s)
[2016/10/19 - 20:20:45] [AdmCmd]: Pedro Lescano fué sancionado por Jeii Calore, razón: NRA, tiempo: 5 minuto(s)
[2016/10/19 - 20:27:22] [AdmCmd]: Alejo Castillo fué sancionado por Pablo Villalobos, razón: NRC, tiempo: 5 minuto(s)
[2016/10/19 - 20:36:13] [AdmCmd]: Bautista Arias fué sancionado por Pablo Villalobos, razón: Macro De 3 Lineas, tiempo: 7 minuto(s)
[2016/10/19 - 20:36:55] [AdmCmd]: Jason Odegaard fué sancionado por Pablo Villalobos, razón: PG, tiempo: 5 minuto(s)
[2016/10/19 - 20:51:51] [AdmCmd]: Karol Sevilla fué sancionado por Pablo Villalobos, razón: PG+BD+MG, tiempo: 13 minuto(s)
[2016/10/19 - 20:54:25] [AdmCmd]: Sebatian Aranguiz fué sancionado por Juan Soriano, razón: NRC+PG, tiempo: 10 minuto(s)
[2016/10/19 - 22:0:28] [AdmCmd]: Eduardo Arteaga fué sancionado por Jeii Calore, razón: CK, tiempo: 6 minuto(s)
[2016/10/19 - 22:13:36] [AdmCmd]: Jonas Jure fué sancionado por Jeii Calore, razón: Evadir Rol, tiempo: 7 minuto(s)
[2016/10/19 - 22:53:20] [AdmCmd]: Karol Sevilla fué sancionado por Jeii Calore, razón: NRA + NRC + DM, tiempo: 10 minuto(s)
[2016/10/19 - 23:38:0] [AdmCmd]: Homero Mcarny fué sancionado por Jeii Calore, razón: NRE, tiempo: 8 minuto(s)
[2016/10/19 - 23:38:17] [AdmCmd]: Josbriel Rodriguez fué sancionado por Jeii Calore, razón: PG + DM , tiempo: 8 minuto(s)
[2016/10/19 - 23:59:21] [AdmCmd]: Karol Sevilla fué sancionado por Pablo Villalobos, razón: IOOC , Da el ejemplo, tiempo: 10 minuto(s)
[2016/10/19 - 23:59:47] [AdmCmd]: Ernesto Beltran fué sancionado por Pablo Villalobos, razón: IOOC , Da el ejemplo, tiempo: 5 minuto(s)
[2016/10/20 - 0:53:43] [AdmCmd]: Homero Mcarny fué sancionado por Fady Saba, razón: PG DM NRE, y ademas besar a la esposa de jeii frente a el,
[2016/10/20 - 0:53:50] [AdmCmd]: Jeii Calore fué sancionado por Fady Saba, razón: PG DM NRE, tiempo: 20 minuto(s)
[2016/10/20 - 2:27:3] [AdmCmd]: Jason Odegaard fué sancionado por Jeii Calore, razón: NRH, tiempo: 6 minuto(s)
[2016/10/20 - 17:56:45] [AdmCmd]: Alejo Castillo fué sancionado por Jeii Calore, razón: NRC + BD, tiempo: 8 minuto(s)
[2016/10/20 - 21:18:8] [AdmCmd]: Javier Paredes fué sancionado por Jeii Calore, razón: NRA + NRGA + PG, tiempo: 10 minuto(s)
[2016/10/20 - 21:22:31] [AdmCmd]: Jeii Calore fué sancionado por Jeii Calore, razón: Prueba, tiempo: 5 minuto(s)
[2016/10/20 - 21:22:54] [AdmCmd]: Jeii Calore fué sancionado por Jeii Calore, razón: Prueba, tiempo: 5 minuto(s)
[2016/10/20 - 22:22:35] [AdmCmd]: Karol Sevilla fué sancionado por Jeii Calore, razón: DM + PG , tiempo: 20 minuto(s)
[2016/10/20 - 23:59:24] [AdmCmd]: Yeison Knee fué sancionado por Joaco DeAvila, razón: PG, tiempo: 20 minuto(s)
[2016/10/21 - 0:2:47] [AdmCmd]: Yeison Knee fué sancionado por Joaco DeAvila, razón: PG, tiempo: 10 minuto(s)
[2016/10/21 - 0:5:19] [AdmCmd]: Yeison Knee fué sancionado por Pablo Villalobos, razón: pg, tiempo: 5 minuto(s)
[2016/10/21 - 0:5:45] [AdmCmd]: Hal Nozaki fué sancionado por Joaco DeAvila, razón: ., tiempo: 1 minuto(s)
[2016/10/21 - 1:17:15] [AdmCmd]: Javier Paredes fué sancionado por Jeii Calore, razón: NRC, tiempo: 5 minuto(s)
[2016/10/21 - 1:53:2] [AdmCmd]: Erick Capone fué sancionado por Jeii Calore, razón: NRC has el rol papi, tiempo: 6 minuto(s)
[2016/10/21 - 2:5:48] [AdmCmd]: Bart Mcarny fué sancionado por Jeii Calore, razón: Troll, tiempo: 6 minuto(s)
[2016/10/21 - 2:15:42] [AdmCmd]: Ivan Paredes fué sancionado por Jeii Calore, razón: NRC, tiempo: 5 minuto(s)
[2016/10/21 - 2:22:41] [AdmCmd]: Adham Ashraf fué sancionado por Jeii Calore, razón: NRC Has el rol papu, tiempo: 5 minuto(s)
[2016/10/21 - 19:42:30] [AdmCmd]: Alexander Hrain fué sancionado por Jeii Calore, razón: NRC, tiempo: 5 minuto(s)
[2016/10/21 - 20:1:51] [AdmCmd]: Alejo Castillo fué sancionado por Pablo Villalobos, razón: Ya no se te dará mas oportunidades ; PG , tiempo: 
[2016/10/21 - 20:23:2] [AdmCmd]: Pablo Villalobos fué sancionado por Pablo Villalobos, razón: Errores Cometidos Asumo Mi Error, tiempo: 10 min
[2016/10/21 - 20:30:58] [AdmCmd]: Josbriel Rodriguez fué sancionado por Juan Soriano, razón: Mini-PG., tiempo: 1 minuto(s)
[2016/10/21 - 21:16:46] [AdmCmd]: Jason Odegaard fué sancionado por Mike Wazouky, razón: <3, tiempo: 1 minuto(s)
[2016/10/21 - 21:34:39] [AdmCmd]: Karol Sevilla fué sancionado por Jason Odegaard, razón: MG, tiempo: 5 minuto(s)
[2016/10/21 - 22:29:36] [AdmCmd]: Bart Mcarny fué sancionado por Jason Odegaard, razón: PG (Arriba del cajero), tiempo: 5 minuto(s)
[2016/10/21 - 22:53:58] [AdmCmd]: Bart Mcarny fué sancionado por Jason Odegaard, razón: AIOOC, deja de decirme comefuego, tiempo: 15 minuto(s)
[2016/10/21 - 23:11:34] [AdmCmd]: Homero Mcarny fué sancionado por Jason Odegaard, razón: PG2, tiempo: 5 minuto(s)
[2016/10/21 - 23:20:4] [AdmCmd]: Homero Mcarny fué sancionado por Juan Soriano, razón: PG2, tiempo: 5 minuto(s)
[2016/10/21 - 23:28:32] [AdmCmd]: Fady Saba fué sancionado por Fady Saba, razón: Mal uso del /ao, tiempo: 15 minuto(s)
[2016/10/21 - 23:56:29] [AdmCmd]: Kevin Moya fué sancionado por Jeii Calore, razón: NRC, tiempo: 6 minuto(s)
[2016/10/22 - 0:15:27] [AdmCmd]: Bart Mcarny fué sancionado por Fady Saba, razón: NRH papu <3, tiempo: 5 minuto(s)
[2016/10/22 - 0:16:13] [AdmCmd]: Homero Mcarny fué sancionado por Jason Odegaard, razón: RK, tiempo: 5 minuto(s)
[2016/10/22 - 0:16:31] [AdmCmd]: Homero Mcarny fué sancionado por Fady Saba, razón: RK, tiempo: 10 minuto(s)
[2016/10/22 - 0:18:10] [AdmCmd]: Homero Mcarny fué sancionado por Bayron Wazouky, razón: RK, tiempo: 5 minuto(s)
[2016/10/22 - 0:20:45] [AdmCmd]: Jason Odegaard fué sancionado por Jason Odegaard, razón: NRH, tiempo: 5 minuto(s)
[2016/10/22 - 0:37:36] [AdmCmd]: Hal Nozaki fué sancionado por Hal Nozaki, razón: sd, tiempo: -727379969 minuto(s)
[2016/10/22 - 0:44:5] [AdmCmd]: Michael Corvo fué sancionado por Jeii Calore, razón: MG, tiempo: 6 minuto(s)
[2016/10/22 - 2:35:45] [AdmCmd]: Karol Sevilla fué sancionado por Jason Odegaard, razón: MG, tiempo: 5 minuto(s)
[2016/10/22 - 2:59:1] [AdmCmd]: Ivan Paredes fué sancionado por Jeii Calore, razón: NRC, tiempo: 5 minuto(s)
[2016/10/22 - 3:4:37] [AdmCmd]: Makarov Matavish fué sancionado por Pablo Villalobos, razón: NRH, tiempo: 5 minuto(s)
[2016/10/22 - 3:4:52] [AdmCmd]: Adham Ashraf fué sancionado por Pablo Villalobos, razón: PG+BDC, tiempo: 7 minuto(s)
[2016/10/22 - 3:42:13] [AdmCmd]: Michael Corvo fué sancionado por Jeii Calore, razón: NRC, tiempo: 5 minuto(s)
[2016/10/22 - 5:12:38] [AdmCmd]: Ernesto Beltran fué sancionado por Jason Odegaard, razón: No rol de megafono, tiempo: 5 minuto(s)
[2016/10/22 - 18:14:10] [AdmCmd]: Alejo Castillo fué sancionado por Pablo Villalobos, razón: PG, tiempo: 10 minuto(s)
[2016/10/22 - 18:14:27] [AdmCmd]: Alvaro Mansilla fué sancionado por Pablo Villalobos, razón: PG, tiempo: 10 minuto(s)
[2016/10/22 - 18:16:49] [AdmCmd]: Alvaro Mansilla fué sancionado por Pablo Villalobos, razón: PG+MG+AIOOC, tiempo: 20 minuto(s)
[2016/10/22 - 18:17:38] [AdmCmd]: Alejo Castillo fué sancionado por Pablo Villalobos, razón: IOOC+PG, tiempo: 20 minuto(s)
[2016/10/22 - 18:25:12] [AdmCmd]: Rick play fué sancionado por Jeii Calore, razón: MG, tiempo: 5 minuto(s)
[2016/10/22 - 19:19:4] [AdmCmd]: Yean Parra fué sancionado por Juan Soriano, razón: MG, tiempo: 5 minuto(s)
[2016/10/22 - 19:19:37] [AdmCmd]: Matti Rodriguez fué sancionado por Juan Soriano, razón: BPC, tiempo: 10 minuto(s)
[2016/10/22 - 19:22:1] [AdmCmd]: Matti Rodriguez fué sancionado por Juan Soriano, razón: BPC+, tiempo: 20 minuto(s)
[2016/10/22 - 19:26:17] [AdmCmd]: Yokosiko Yamikusa fué sancionado por Juan Soriano, razón: PG, tiempo: 5 minuto(s)
[2016/10/22 - 19:27:9] [AdmCmd]: Nicolas Guevara fué sancionado por Nicolas Guevara, razón: No seguir el rol, tiempo: 5 minuto(s)
[2016/10/22 - 19:29:59] [AdmCmd]: Kevin Moya fué sancionado por Jeii Calore, razón: MG , tiempo: 5 minuto(s)
[2016/10/22 - 20:6:48] [AdmCmd]: Nestor Almado fué sancionado por Jeii Calore, razón: DM, tiempo: 6 minuto(s)
[2016/10/22 - 20:53:52] [AdmCmd]: Yeison Knee fué sancionado por Jeii Calore, razón: PG usas uniforme de SWAT no siendo de ella, tiempo: 6 minu
[2016/10/22 - 21:25:36] [AdmCmd]: Eddy Lorn fué sancionado por Juan Soriano, razón: NRH+DM, tiempo: 20 minuto(s)
[2016/10/22 - 21:49:21] [AdmCmd]: Jonas Jure fué sancionado por Pablo Villalobos, razón: TTO, tiempo: 25 minuto(s)
[2016/10/22 - 21:58:46] [AdmCmd]: Matti Rodriguez fué sancionado por Juan Soriano, razón: FLOOD, tiempo: 5 minuto(s)
[2016/10/22 - 21:59:49] [AdmCmd]: Pablo Villalobos fué sancionado por Jeii Calore, razón: Flood, tiempo: 6 minuto(s)
[2016/10/22 - 22:3:22] [AdmCmd]: Bart Mcarny fué sancionado por Jason Odegaard, razón: NRC, tiempo: 5 minuto(s)
[2016/10/22 - 22:5:33] [AdmCmd]: Nacho Astiz fué sancionado por Pablo Villalobos, razón: PG, tiempo: 10 minuto(s)
[2016/10/22 - 22:6:51] [AdmCmd]: Gennaro Corleone fué sancionado por Pablo Villalobos, razón: AIOOC, tiempo: 10 minuto(s)
[2016/10/22 - 22:8:12] [AdmCmd]: Gennaro Corleone fué sancionado por Pablo Villalobos, razón: AIOOC, tiempo: 10 minuto(s)
[2016/10/22 - 22:8:40] [AdmCmd]: Gennaro Corleone fué sancionado por Pablo Villalobos, razón: AIOOC, tiempo: 10 minuto(s)
[2016/10/22 - 22:10:56] [AdmCmd]: Gennaro Corleone fué sancionado por Pablo Villalobos, razón: AIOOC, tiempo: 10 minuto(s)
[2016/10/22 - 22:13:15] [AdmCmd]: Gennaro Corleone fué sancionado por Pablo Villalobos, razón: Salir De Jail+ AIOOC ¿Recuerdas?, tiempo: 20 min
[2016/10/22 - 22:15:55] [AdmCmd]: Lucas Rojo fué sancionado por Jeii Calore, razón: MG, tiempo: 5 minuto(s)
[2016/10/22 - 22:16:5] [AdmCmd]: Josbriel Rodriguez fué sancionado por Pablo Villalobos, razón: Macro De 3 Líneas No 4, tiempo: 5 minuto(s)
[2016/10/22 - 22:27:51] [AdmCmd]: Ricardo Romero fué sancionado por Jeii Calore, razón: MG, tiempo: 6 minuto(s)
[2016/10/22 - 22:28:38] [AdmCmd]: Anthony Olivares fué sancionado por Jason Odegaard, razón: MG, /b es para hablar OOC, tiempo: 5 minuto(s)
[2016/10/22 - 22:43:40] [AdmCmd]: Robinson Fox fué sancionado por Jeii Calore, razón: DM, tiempo: 6 minuto(s)
[2016/10/22 - 22:47:36] [AdmCmd]: Wilson Moran fué sancionado por Jeii Calore, razón: MG, tiempo: 5 minuto(s)
[2016/10/22 - 22:54:49] [AdmCmd]: Ivan Morelli fué sancionado por Jeii Calore, razón: PG Fumas adentro de la ayuntamiento, tiempo: 8 minuto(s)
